word_id,display_form,lemma_form,lemma_norm,reading,pos_major,pos_bucket,lexeme_class,pos_detail,content_word_class,normalization_group_id,variant_counts,reading_variants,pos_detail_variants,total_count_final,solving_count_final,listening_count_final,listening_question_count_final,listening_transcript_text_count_final,listening_asr_approved_count_final,paper_count,solving_paper_count,listening_paper_count,first_year,last_year,years_present,surface_variant_count,reading_variant_count,source_confidence_min,source_confidence_avg,token_confidence_min,token_confidence_avg,has_asr_occurrence,has_ocr_occurrence,sense_ambiguous
580519abf0b79c150ea4c27f,から,から,から,から,助詞,particle,particle,助詞|格助詞|*|*|*|*,function,から,"{""から"": 132}","{""から"": 132}","{""助詞|接続助詞|*|*|*|*"": 94, ""助詞|格助詞|*|*|*|*"": 38}",132,0,132,132,0,0,20,0,20,2006,2025,2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2021;2022;2023;2024;2025,1,1,,,0.9,0.9,False,False,False
326d90f1b8fec3a5ef603e0f,が,が,が,が,助詞,particle,particle,助詞|格助詞|*|*|*|*,function,が,"{""が"": 117}","{""が"": 117}","{""助詞|接続助詞|*|*|*|*"": 2, ""助詞|格助詞|*|*|*|*"": 115}",117,0,117,117,0,0,20,0,20,2006,2025,2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2023;2024;2025,1,1,,,0.9,0.9,False,False,False
c457c5ef509fea23d75e316c,い,居る,居る,い,動詞,verb,verb,動詞|非自立可能|*|*|上一段-ア行|連用形-一般,content,居る,"{""い"": 51, ""いる"": 43}","{""い"": 51, ""いる"": 43}","{""動詞|非自立可能|*|*|上一段-ア行|未然形-一般"": 6, ""動詞|非自立可能|*|*|上一段-ア行|終止形-一般"": 39, ""動詞|非自立可能|*|*|上一段-ア行|連体形-一般"": 4, ""動詞|非自立可能|*|*|上一段-ア行|連用形-一般"": 45}",94,0,94,94,0,0,20,0,20,2006,2025,2006;2007;2008;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025,2,2,,,0.9,0.9,False,False,False
e26f327249a6fbc632e729b1,男,男,男,おとこ,名詞,noun,noun,名詞|普通名詞|一般|*|*|*,content,男,"{""男"": 83}","{""おとこ"": 83}","{""名詞|普通名詞|一般|*|*|*"": 83}",83,0,83,83,0,0,21,0,21,2006,2025,2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025,1,1,,,0.9,0.9,False,False,False
e1e305791ecd08605e609e79,で,で,で,で,助詞,particle,particle,助詞|格助詞|*|*|*|*,function,で,"{""で"": 74}","{""で"": 74}","{""助詞|接続助詞|*|*|*|*"": 9, ""助詞|格助詞|*|*|*|*"": 65}",74,0,74,74,0,0,17,0,17,2006,2025,2006;2007;2008;2011;2013;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025,1,1,,,0.9,0.9,False,False,False
e24256b2f4b9ff416d336c48,行く,行く,行く,いく,動詞,verb,verb,動詞|非自立可能|*|*|五段-カ行|連用形-一般,content,行く,"{""いく"": 3, ""いけ"": 3, ""いっ"": 1, ""行か"": 2, ""行き"": 17, ""行く"": 29, ""行け"": 1, ""行こう"": 1, ""行っ"": 10}","{""いか"": 2, ""いき"": 17, ""いく"": 32, ""いけ"": 4, ""いこう"": 1, ""いっ"": 11}","{""動詞|非自立可能|*|*|下一段-カ行|未然形-一般"": 2, ""動詞|非自立可能|*|*|下一段-カ行|連用形-一般"": 2, ""動詞|非自立可能|*|*|五段-カ行|意志推量形"": 1, ""動詞|非自立可能|*|*|五段-カ行|未然形-一般"": 2, ""動詞|非自立可能|*|*|五段-カ行|終止形-一般"": 29, ""動詞|非自立可能|*|*|五段-カ行|連体形-一般"": 3, ""動詞|非自立可能|*|*|五段-カ行|連用形-一般"": 17, ""動詞|非自立可能|*|*|五段-カ行|連用形-促音便"": 11}",67,0,67,67,0,0,19,0,19,2006,2025,2006;2007;2008;2009;2010;2011;2012;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025,9,6,,,0.9,0.9,False,False,False
a28c9bd57bfd06cb89b8abe3,だ,だ,だ,だ,助動詞,auxiliary,auxiliary:aux_sensitive,助動詞|*|*|*|助動詞-ダ|終止形-一般,function,だ,"{""だ"": 20, ""だっ"": 1, ""で"": 14, ""な"": 8, ""なら"": 2, ""に"": 16}","{""だ"": 20, ""だっ"": 1, ""で"": 14, ""な"": 8, ""なら"": 2, ""に"": 16}","{""助動詞|*|*|*|助動詞-ダ|仮定形-一般"": 2, ""助動詞|*|*|*|助動詞-ダ|終止形-一般"": 20, ""助動詞|*|*|*|助動詞-ダ|連体形-一般"": 8, ""助動詞|*|*|*|助動詞-ダ|連用形-ニ"": 16, ""助動詞|*|*|*|助動詞-ダ|連用形-一般"": 14, ""助動詞|*|*|*|助動詞-ダ|連用形-促音便"": 1}",61,0,61,61,0,0,16,0,16,2006,2025,2006;2007;2008;2010;2011;2012;2013;2014;2015;2016;2017;2019;2021;2022;2023;2025,6,6,,,0.9,0.9,False,False,False
8042dc832002f3ea3432bea1,と,と,と,と,助詞,particle,particle,助詞|格助詞|*|*|*|*,function,と,"{""と"": 55}","{""と"": 55}","{""助詞|接続助詞|*|*|*|*"": 6, ""助詞|格助詞|*|*|*|*"": 49}",55,0,55,55,0,0,17,0,17,2006,2025,2006;2007;2008;2010;2011;2013;2014;2015;2016;2018;2019;2020;2021;2023;2024;2025,1,1,,,0.9,0.9,False,False,False
b9451ed0cf8644dcd2065296,です,です,です,です,助動詞,auxiliary,auxiliary:aux_sensitive,助動詞|*|*|*|助動詞-デス|終止形-一般,function,です,"{""でし"": 2, ""です"": 48}","{""でし"": 2, ""です"": 48}","{""助動詞|*|*|*|助動詞-デス|終止形-一般"": 48, ""助動詞|*|*|*|助動詞-デス|連用形-一般"": 2}",50,0,50,50,0,0,17,0,17,2006,2025,2006;2007;2008;2009;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2023;2025,2,2,,,0.9,0.9,False,False,False
d2733526e75f4f2e06ac7600,女,女,女,おんな,名詞,noun,noun,名詞|普通名詞|一般|*|*|*,content,女,"{""女"": 49}","{""おんな"": 49}","{""名詞|普通名詞|一般|*|*|*"": 49}",49,0,49,49,0,0,17,0,17,2006,2025,2006;2008;2009;2010;2011;2013;2014;2016;2017;2018;2019;2021;2022;2023;2024;2025,1,1,,,0.9,0.9,False,False,False
9a6fa1c080d2aaac492e1e8b,こと,こと,こと,こと,名詞,noun,noun,名詞|普通名詞|一般|*|*|*,function,こと,"{""こと"": 47}","{""こと"": 47}","{""名詞|普通名詞|一般|*|*|*"": 47}",47,0,47,47,0,0,14,0,14,2006,2025,2006;2007;2008;2009;2014;2015;2016;2017;2019;2020;2021;2023;2024;2025,1,1,,,0.9,0.9,False,False,True
36393c284115ff1573e40ad7,か月,箇月,箇月,かげつ,名詞,noun,noun,名詞|普通名詞|助数詞可能|*|*|*,content,箇月,"{""か月"": 33, ""カ月"": 3, ""ヶ月"": 9}","{""かげつ"": 45}","{""名詞|普通名詞|助数詞可能|*|*|*"": 45}",45,0,45,45,0,0,15,0,15,2007,2024,2007;2008;2009;2010;2011;2012;2015;2016;2017;2018;2019;2020;2021;2023;2024,3,1,,,0.9,0.9,False,False,False
2c2a23c135e81bce545d4869,なり,成る,成る,なり,動詞,verb,verb,動詞|非自立可能|*|*|五段-ラ行|終止形-一般,content,成る,"{""なっ"": 12, ""なり"": 16, ""なる"": 11}","{""なっ"": 12, ""なり"": 16, ""なる"": 11}","{""動詞|非自立可能|*|*|五段-ラ行|終止形-一般"": 10, ""動詞|非自立可能|*|*|五段-ラ行|連体形-一般"": 1, ""動詞|非自立可能|*|*|五段-ラ行|連用形-一般"": 16, ""動詞|非自立可能|*|*|五段-ラ行|連用形-促音便"": 12}",39,0,39,39,0,0,14,0,14,2006,2025,2006;2008;2010;2011;2012;2013;2014;2015;2019;2021;2022;2023;2024;2025,3,3,,,0.9,0.9,False,False,False
08ca7fe20e875bb5a01fc8bc,どう,どう,どう,どう,副詞,adverb,adverb,副詞|*|*|*|*|*,content,どう,"{""どう"": 37}","{""どう"": 37}","{""副詞|*|*|*|*|*"": 37}",37,0,37,37,0,0,18,0,18,2006,2025,2006;2007;2008;2009;2010;2011;2012;2013;2015;2016;2017;2019;2021;2022;2023;2024;2025,1,1,,,0.9,0.9,False,False,False
a1fbe7bcbfdaf70310c79bef,何,何,何,なん,代名詞,noun,noun,代名詞|*|*|*|*|*,content,何,"{""なん"": 1, ""何"": 36}","{""なん"": 37}","{""代名詞|*|*|*|*|*"": 35, ""名詞|数詞|*|*|*|*"": 2}",37,0,37,37,0,0,16,0,16,2006,2025,2006;2007;2008;2009;2011;2012;2013;2014;2017;2018;2019;2020;2021;2022;2024;2025,2,1,,,0.83,0.834,False,False,False
e0d44518d86b6b676a03e44d,ない,ない,ない,ない,助動詞,auxiliary,auxiliary:aux_sensitive,助動詞|*|*|*|助動詞-ナイ|終止形-一般,function,ない,"{""ない"": 31, ""なかっ"": 3, ""なけれ"": 1}","{""ない"": 31, ""なかっ"": 3, ""なけれ"": 1}","{""助動詞|*|*|*|助動詞-ナイ|仮定形-一般"": 1, ""助動詞|*|*|*|助動詞-ナイ|終止形-一般"": 22, ""助動詞|*|*|*|助動詞-ナイ|連体形-一般"": 9, ""助動詞|*|*|*|助動詞-ナイ|連用形-促音便"": 3}",35,0,35,35,0,0,18,0,18,2006,2025,2006;2007;2008;2009;2010;2011;2012;2013;2015;2016;2017;2018;2021;2022;2023;2024;2025,3,3,,,0.9,0.9,False,False,False
7c274a32578ab37a2090d190,さん,さん,さん,さん,接尾辞,suffix,suffix,接尾辞|名詞的|一般|*|*|*,content,さん,"{""さん"": 34}","{""さん"": 34}","{""接尾辞|名詞的|一般|*|*|*"": 34}",34,0,34,34,0,0,13,0,13,2006,2024,2006;2007;2009;2010;2011;2012;2013;2014;2016;2017;2021;2022;2024,1,1,,,0.9,0.9,False,False,False
b928a8f5c9d104342f2a52a3,勉強,勉強,勉強,べんきょう,名詞,noun,noun,名詞|普通名詞|サ変可能|*|*|*,content,勉強,"{""勉強"": 30}","{""べんきょう"": 30}","{""名詞|普通名詞|サ変可能|*|*|*"": 30}",30,0,30,30,0,0,17,0,17,2006,2024,2006;2007;2008;2009;2010;2011;2012;2015;2016;2017;2018;2019;2020;2021;2023;2024,1,1,,,0.9,0.9,False,False,False
fd7d581493755ea0dcd5fcf3,へ,へ,へ,へ,助詞,particle,particle,助詞|格助詞|*|*|*|*,function,へ,"{""へ"": 28}","{""へ"": 28}","{""助詞|格助詞|*|*|*|*"": 28}",28,0,28,28,0,0,15,0,15,2006,2023,2006;2007;2008;2009;2010;2011;2012;2013;2015;2016;2018;2019;2021;2022;2023,1,1,,,0.9,0.9,False,False,False
73fae5510461d7c3c64f8578,電話,電話,電話,でんわ,名詞,noun,noun,名詞|普通名詞|サ変可能|*|*|*,content,電話,"{""電話"": 28}","{""でんわ"": 28}","{""名詞|普通名詞|サ変可能|*|*|*"": 28}",28,0,28,28,0,0,8,0,8,2006,2023,2006;2007;2009;2012;2014;2015;2021;2023,1,1,,,0.9,0.9,False,False,False
49f43aa30aca6ec1f2481dde,ぐらい,くらい,くらい,ぐらい,助詞,particle,particle,助詞|副助詞|*|*|*|*,function,くらい,"{""くらい"": 3, ""ぐらい"": 22}","{""くらい"": 3, ""ぐらい"": 22}","{""助詞|副助詞|*|*|*|*"": 25}",25,0,25,25,0,0,17,0,17,2007,2025,2007;2008;2009;2010;2011;2012;2014;2015;2016;2017;2018;2019;2020;2021;2023;2024;2025,2,2,,,0.9,0.9,False,False,False
971818d4de36968b7138aeca,どの,どの,どの,どの,連体詞,adnominal,adnominal,連体詞|*|*|*|*|*,content,どの,"{""どの"": 25}","{""どの"": 25}","{""連体詞|*|*|*|*|*"": 25}",25,0,25,25,0,0,17,0,17,2007,2025,2007;2008;2009;2010;2011;2012;2014;2015;2016;2017;2018;2019;2020;2021;2023;2024;2025,1,1,,,0.9,0.9,False,False,False
02b9b57692b95e25593a31c8,先生,先生,先生,せんせい,名詞,noun,noun,名詞|普通名詞|一般|*|*|*,content,先生,"{""先生"": 24}","{""せんせい"": 24}","{""名詞|普通名詞|一般|*|*|*"": 24}",24,0,24,24,0,0,10,0,10,2009,2025,2009;2010;2011;2012;2015;2019;2020;2022;2024;2025,1,1,,,0.9,0.9,False,False,False
ff02eb7b8789a99e639b3323,たい,たい,たい,たい,助動詞,auxiliary,auxiliary,助動詞|*|*|*|助動詞-タイ|終止形-一般,function,たい,"{""たい"": 19, ""たかっ"": 1, ""たく"": 3}","{""たい"": 19, ""たかっ"": 1, ""たく"": 3}","{""助動詞|*|*|*|助動詞-タイ|終止形-一般"": 16, ""助動詞|*|*|*|助動詞-タイ|連体形-一般"": 3, ""助動詞|*|*|*|助動詞-タイ|連用形-一般"": 3, ""助動詞|*|*|*|助動詞-タイ|連用形-促音便"": 1}",23,0,23,23,0,0,11,0,11,2006,2024,2006;2008;2013;2014;2016;2017;2018;2019;2021;2024,3,3,,,0.9,0.9,False,False,False
c4cba9ee254ca1bafc8869a3,も,も,も,も,助詞,particle,particle,助詞|係助詞|*|*|*|*,function,も,"{""も"": 22}","{""も"": 22}","{""助詞|係助詞|*|*|*|*"": 22}",22,0,22,22,0,0,10,0,10,2006,2025,2006;2007;2011;2015;2016;2018;2021;2023;2024;2025,1,1,,,0.9,0.9,False,False,False
281fc10753cee248010e5c47,ある,有る,有る,ある,動詞,verb,verb,動詞|非自立可能|*|*|五段-ラ行|連用形-一般,content,有る,"{""あっ"": 2, ""あり"": 7, ""ある"": 11}","{""あっ"": 2, ""あり"": 7, ""ある"": 11}","{""動詞|非自立可能|*|*|五段-ラ行|終止形-一般"": 5, ""動詞|非自立可能|*|*|五段-ラ行|連体形-一般"": 6, ""動詞|非自立可能|*|*|五段-ラ行|連用形-一般"": 7, ""動詞|非自立可能|*|*|五段-ラ行|連用形-促音便"": 2}",20,0,20,20,0,0,10,0,10,2009,2025,2009;2010;2012;2015;2016;2019;2021;2022;2024;2025,3,3,,,0.9,0.9,False,False,False
06e50cdb167fdf79618c606f,いい,良い,良い,いい,形容詞,adjective,adjective,形容詞|非自立可能|*|*|形容詞|終止形-一般,content,良い,"{""いい"": 13, ""よく"": 5, ""良い"": 1}","{""いい"": 13, ""よい"": 1, ""よく"": 5}","{""形容詞|非自立可能|*|*|形容詞|終止形-一般"": 10, ""形容詞|非自立可能|*|*|形容詞|連体形-一般"": 4, ""形容詞|非自立可能|*|*|形容詞|連用形-一般"": 5}",19,0,19,19,0,0,9,0,9,2006,2023,2006;2007;2013;2014;2015;2016;2017;2021;2023,3,3,,,0.9,0.9,False,False,False
2a707dfb26c8fbd904a8103e,家,家,家,いえ,名詞,noun,noun,名詞|普通名詞|一般|*|*|*,content,家,"{""家"": 19}","{""いえ"": 19}","{""名詞|普通名詞|一般|*|*|*"": 19}",19,0,19,19,0,0,10,0,10,2006,2024,2006;2007;2010;2011;2012;2014;2015;2017;2021;2024,1,1,,,0.9,0.9,False,False,False
75e94c8856ab20056401e60a,これ,此れ,此れ,これ,代名詞,noun,noun,代名詞|*|*|*|*|*,content,此れ,"{""これ"": 17}","{""これ"": 17}","{""代名詞|*|*|*|*|*"": 17}",17,0,17,17,0,0,9,0,9,2006,2024,2006;2007;2008;2009;2011;2012;2021;2022;2024,1,1,,,0.83,0.83,False,False,False
4d601832d7c2f4c3f50ab8e7,日本語,日本語,日本語,にほんご,名詞,noun,noun,名詞|普通名詞|一般|*|*|*,content,日本語,"{""日本語"": 16}","{""にほんご"": 16}","{""名詞|普通名詞|一般|*|*|*"": 16}",16,0,16,16,0,0,16,0,16,2007,2025,2007;2008;2009;2010;2011;2012;2015;2016;2017;2018;2019;2020;2021;2023;2024;2025,1,1,,,0.9,0.9,False,False,False
d851bcc79d742c5db281b6f2,どこ,どこ,どこ,どこ,代名詞,noun,noun,代名詞|*|*|*|*|*,content,どこ,"{""どこ"": 15}","{""どこ"": 15}","{""代名詞|*|*|*|*|*"": 15}",15,0,15,15,0,0,12,0,12,2007,2025,2007;2009;2012;2013;2015;2016;2018;2019;2020;2021;2024;2025,1,1,,,0.83,0.83,False,False,False
caa6862201ffdfff06f075c0,ない,無い,無い,ない,形容詞,adjective,adjective,形容詞|非自立可能|*|*|形容詞|終止形-一般,content,無い,"{""ない"": 11, ""なかっ"": 2, ""なく"": 1, ""なさ"": 1}","{""ない"": 11, ""なかっ"": 2, ""なく"": 1, ""なさ"": 1}","{""形容詞|非自立可能|*|*|形容詞|終止形-一般"": 8, ""形容詞|非自立可能|*|*|形容詞|語幹-サ"": 1, ""形容詞|非自立可能|*|*|形容詞|連体形-一般"": 3, ""形容詞|非自立可能|*|*|形容詞|連用形-一般"": 1, ""形容詞|非自立可能|*|*|形容詞|連用形-促音便"": 2}",15,0,15,15,0,0,10,0,10,2006,2025,2006;2008;2012;2016;2017;2018;2019;2021;2023;2025,4,4,,,0.9,0.9,False,False,False
2bff800312ae15e7560c7894,例,例,例,れい,名詞,noun,noun,名詞|普通名詞|一般|*|*|*,content,例,"{""例"": 15}","{""れい"": 15}","{""名詞|普通名詞|一般|*|*|*"": 15}",15,0,15,15,0,0,15,0,15,2007,2024,2007;2008;2009;2010;2011;2012;2015;2016;2017;2018;2019;2020;2021;2023;2024,1,1,,,0.9,0.9,False,False,False
2ccca98ff098239db0350648,来る,来る,来る,くる,動詞,verb,verb,動詞|非自立可能|*|*|カ行変格|連用形-一般,content,来る,"{""き"": 3, ""くる"": 2, ""来"": 3, ""来る"": 6}","{""き"": 6, ""くる"": 8}","{""動詞|非自立可能|*|*|カ行変格|終止形-一般"": 4, ""動詞|非自立可能|*|*|カ行変格|連体形-一般"": 4, ""動詞|非自立可能|*|*|カ行変格|連用形-一般"": 6}",14,0,14,14,0,0,9,0,9,2007,2024,2007;2008;2010;2011;2012;2013;2016;2022;2024,4,2,,,0.9,0.9,False,False,False
103dcdb2b5308af614a2ab7c,ん,ず,ず,ん,助動詞,auxiliary,auxiliary,助動詞|*|*|*|助動詞-ヌ|終止形-撥音便,function,ず,"{""ず"": 1, ""ん"": 12}","{""ず"": 1, ""ん"": 12}","{""助動詞|*|*|*|助動詞-ヌ|終止形-撥音便"": 12, ""助動詞|*|*|*|助動詞-ヌ|連用形-一般"": 1}",13,0,13,13,0,0,8,0,8,2011,2025,2011;2015;2016;2021;2023;2024;2025,2,2,,,0.9,0.9,False,False,False
7d94213fedfca530ddf3b750,ほう,方,方,ほう,名詞,noun,noun,名詞|普通名詞|一般|*|*|*,content,方,"{""ほう"": 8, ""方"": 4}","{""ほう"": 12}","{""名詞|普通名詞|一般|*|*|*"": 12}",12,0,12,12,0,0,5,0,5,2013,2024,2013;2022;2023;2024,2,1,,,0.9,0.9,False,False,True
1c6c213c502a6004ea8aab85,聞く,聞く,聞く,きく,動詞,verb,verb,動詞|一般|*|*|五段-カ行|連体形-一般,content,聞く,"{""聞い"": 2, ""聞か"": 1, ""聞き"": 4, ""聞く"": 4, ""聞け"": 1}","{""きい"": 2, ""きか"": 1, ""きき"": 4, ""きく"": 4, ""きけ"": 1}","{""動詞|一般|*|*|下一段-カ行|連用形-一般"": 1, ""動詞|一般|*|*|五段-カ行|未然形-一般"": 1, ""動詞|一般|*|*|五段-カ行|連体形-一般"": 4, ""動詞|一般|*|*|五段-カ行|連用形-イ音便"": 2, ""動詞|一般|*|*|五段-カ行|連用形-一般"": 4}",12,0,12,12,0,0,8,0,8,2006,2024,2006;2008;2014;2015;2019;2021;2023;2024,5,5,,,0.9,0.9,False,False,False
2ab65108684cd350887e0dda,英語,英語,英語,えいご,名詞,noun,noun,名詞|普通名詞|一般|*|*|*,content,英語,"{""英語"": 12}","{""えいご"": 12}","{""名詞|普通名詞|一般|*|*|*"": 12}",12,0,12,12,0,0,3,0,3,2006,2019,2006;2014;2019,1,1,,,0.9,0.9,False,False,False
f54607008f0b13f65b53797d,ため,為,為,ため,名詞,noun,noun,名詞|普通名詞|副詞可能|*|*|*,function,為,"{""ため"": 11}","{""ため"": 11}","{""名詞|普通名詞|副詞可能|*|*|*"": 11}",11,0,11,11,0,0,6,0,6,2008,2025,2008;2013;2019;2023;2024;2025,1,1,,,0.9,0.9,False,False,False
6261382e37e601b67b3deacf,どんな,どんな,どんな,どんな,連体詞,adnominal,adnominal,連体詞|*|*|*|*|*,content,どんな,"{""どんな"": 11}","{""どんな"": 11}","{""連体詞|*|*|*|*|*"": 11}",11,0,11,11,0,0,9,0,9,2006,2024,2006;2010;2013;2014;2016;2020;2022;2023;2024,1,1,,,0.9,0.9,False,False,False
4a17abf1d2996bd018e94dd0,使い,使う,使う,つかい,動詞,verb,verb,動詞|一般|*|*|五段-ワア行|連用形-促音便,content,使う,"{""使い"": 6, ""使う"": 3, ""使え"": 1, ""使っ"": 1}","{""つかい"": 6, ""つかう"": 3, ""つかえ"": 1, ""つかっ"": 1}","{""動詞|一般|*|*|下一段-ア行|連用形-一般"": 1, ""動詞|一般|*|*|五段-ワア行|終止形-一般"": 2, ""動詞|一般|*|*|五段-ワア行|連体形-一般"": 1, ""動詞|一般|*|*|五段-ワア行|連用形-一般"": 6, ""動詞|一般|*|*|五段-ワア行|連用形-促音便"": 1}",11,0,11,11,0,0,4,0,4,2006,2021,2006;2015;2016;2021,4,4,,,0.9,0.9,False,False,False
ce88c38dd055e8901fe31254,学生,学生,学生,がくせい,名詞,noun,noun,名詞|普通名詞|一般|*|*|*,content,学生,"{""学生"": 11}","{""がくせい"": 11}","{""名詞|普通名詞|一般|*|*|*"": 11}",11,0,11,11,0,0,6,0,6,2007,2024,2007;2010;2011;2016;2023;2024,1,1,,,0.9,0.9,False,False,False
